      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
 -0.630000      0.125000      2.685835E+00  2.916987E-01  2.701628E+00  9.128593E+01
 -0.645000      0.125000      2.613344E+00  3.236118E-01  2.633304E+00  8.871704E+01
 -0.660000      0.125000      2.530836E+00  3.561061E-01  2.555767E+00  8.588158E+01
 -0.675000      0.125000      2.439017E+00  3.880150E-01  2.469688E+00  8.277466E+01
 -0.690000      0.125000      2.338060E+00  4.187276E-01  2.375260E+00  7.940245E+01
 -0.705000      0.125000      2.226973E+00  4.473129E-01  2.271453E+00  7.578678E+01
 -0.720000      0.125000      2.107686E+00  4.708530E-01  2.159639E+00  7.194807E+01
 -0.735000      0.125000      1.981818E+00  4.896483E-01  2.041411E+00  6.792322E+01
 -0.750000      0.125000      1.850953E+00  5.031902E-01  1.918131E+00  6.376147E+01
 -0.765000      0.125000      1.714765E+00  5.097643E-01  1.788932E+00  5.953244E+01
 -0.780000      0.125000      1.580064E+00  5.078757E-01  1.659680E+00  5.526806E+01
 -0.795000      0.125000      1.447064E+00  5.001139E-01  1.531048E+00  5.103858E+01
 -0.810000      0.125000      1.317596E+00  4.868534E-01  1.404666E+00  4.690288E+01
 -0.825000      0.125000      1.192834E+00  4.675197E-01  1.281183E+00  4.291843E+01
 -0.840000      0.125000      1.076803E+00  4.438702E-01  1.164700E+00  3.910151E+01
 -0.855000      0.125000      9.682894E-01  4.178553E-01  1.054603E+00  3.549447E+01
 -0.870000      0.125000      8.678766E-01  3.900801E-01  9.515105E-01  3.211759E+01
 -0.885000      0.125000      7.763545E-01  3.610219E-01  8.561911E-01  2.898179E+01
 -0.900000      0.125000      6.933011E-01  3.323183E-01  7.688315E-01  2.608511E+01
 -0.915000      0.125000      6.179903E-01  3.042133E-01  6.888090E-01  2.342896E+01
 -0.930000      0.125000      5.501000E-01  2.769795E-01  6.158958E-01  2.100513E+01
 -0.945000      0.125000      4.898093E-01  2.511872E-01  5.504617E-01  1.880007E+01
 -0.960000      0.125000      4.354011E-01  2.273126E-01  4.911671E-01  1.680543E+01
 -0.975000      0.125000      3.867611E-01  2.049471E-01  4.377070E-01  1.500562E+01
 -0.990000      0.125000      3.433912E-01  1.841204E-01  3.896381E-01  1.338524E+01
 -1.00500      0.125000      3.052653E-01  1.652366E-01  3.471167E-01  1.192670E+01
 -1.02000      0.125000      2.708554E-01  1.481993E-01  3.087485E-01  1.062205E+01
 -1.03500      0.125000      2.402821E-01  1.325577E-01  2.744212E-01  9.454574E+00
 -1.05000      0.125000      2.131406E-01  1.182593E-01  2.437503E-01  8.410783E+00
 -1.06500      0.125000      1.893740E-01  1.055582E-01  2.168065E-01  7.476358E+00
 -1.08000      0.125000      1.678988E-01  9.423269E-02  1.925352E-01  6.645451E+00
 -1.09500      0.125000      1.488701E-01  8.393709E-02  1.709027E-01  5.905098E+00
 -1.11000      0.125000      1.320082E-01  7.461086E-02  1.516342E-01  5.245579E+00
 -1.12500      0.125000      1.172673E-01  6.640751E-02  1.347649E-01  4.656835E+00
 -1.14000      0.125000      1.039335E-01  5.913751E-02  1.195802E-01  4.134945E+00
 -1.15500      0.125000      9.213389E-02  5.256159E-02  1.060725E-01  3.670981E+00
 -1.17000      0.125000      8.168656E-02  4.663231E-02  9.405991E-02  3.258465E+00
 -1.18500      0.125000      7.256091E-02  4.144063E-02  8.356082E-02  2.890766E+00
 -1.20000      0.125000      6.429969E-02  3.685659E-02  7.411382E-02  2.565358E+00
 -1.21500      0.125000      5.699379E-02  3.272084E-02  6.571869E-02  2.276416E+00
 -1.23000      0.125000      5.052778E-02  2.900068E-02  5.825887E-02  2.019777E+00
 -1.24500      0.125000      4.488257E-02  2.574938E-02  5.174433E-02  1.791198E+00
 -1.26000      0.125000      3.976912E-02  2.288580E-02  4.588401E-02  1.589087E+00
 -1.27500      0.125000      3.524854E-02  2.030569E-02  4.067899E-02  1.409742E+00
 -1.29000      0.125000      3.124849E-02  1.798770E-02  3.605587E-02  1.250534E+00
 -1.30500      0.125000      2.775746E-02  1.596281E-02  3.202011E-02  1.108792E+00
 -1.32000      0.125000      2.459384E-02  1.418278E-02  2.839029E-02  9.835212E-01
 -1.33500      0.125000      2.179757E-02  1.258004E-02  2.516727E-02  8.723996E-01
 -1.35000      0.125000      1.932358E-02  1.114104E-02  2.230524E-02  7.737847E-01
 -1.36500      0.125000      1.716503E-02  9.883652E-03  1.980719E-02  6.860078E-01
 -1.38000      0.125000      1.520821E-02  8.780076E-03  1.756073E-02  6.084493E-01
 -1.39500      0.125000      1.347880E-02  7.786745E-03  1.556636E-02  5.396645E-01
 -1.41000      0.125000      1.194883E-02  6.895168E-03  1.379557E-02  4.786314E-01
 -1.42500      0.125000      1.061427E-02  6.115597E-03  1.225003E-02  4.243123E-01
 -1.44000      0.125000      9.404040E-03  5.432367E-03  1.086032E-02  3.763223E-01
 -1.45500      0.125000      8.334542E-03  4.817480E-03  9.626667E-03  3.337660E-01
 -1.47000      0.125000      7.388427E-03  4.265656E-03  8.531394E-03  2.960091E-01
 -1.48500      0.125000      6.563343E-03  3.782736E-03  7.575392E-03  2.624075E-01
 -1.50000      0.125000      5.814908E-03  3.360064E-03  6.715891E-03  2.327229E-01
 -1.500000E-02  0.150000      3.009290E+00 -2.022446E-03  3.009290E+00  1.258617E+02
 -3.000000E-02  0.150000      3.009967E+00 -4.022787E-03  3.009969E+00  1.258869E+02
 -4.500000E-02  0.150000      3.011200E+00 -5.987385E-03  3.011206E+00  1.259288E+02
 -6.000000E-02  0.150000      3.012777E+00 -7.947018E-03  3.012788E+00  1.259870E+02
 -7.500000E-02  0.150000      3.014750E+00 -9.784994E-03  3.014766E+00  1.260612E+02
 -9.000000E-02  0.150000      3.017121E+00 -1.154346E-02  3.017143E+00  1.261507E+02
 -0.105000      0.150000      3.019873E+00 -1.321036E-02  3.019902E+00  1.262547E+02
 -0.120000      0.150000      3.023093E+00 -1.479462E-02  3.023130E+00  1.263716E+02
 -0.135000      0.150000      3.026586E+00 -1.616597E-02  3.026629E+00  1.265013E+02
 -0.150000      0.150000      3.030388E+00 -1.738449E-02  3.030438E+00  1.266422E+02
 -0.165000      0.150000      3.034463E+00 -1.843605E-02  3.034519E+00  1.267929E+02
 -0.180000      0.150000      3.038955E+00 -1.932111E-02  3.039017E+00  1.269505E+02
 -0.195000      0.150000      3.043524E+00 -1.987006E-02  3.043589E+00  1.271150E+02
 -0.210000      0.150000      3.048246E+00 -2.017223E-02  3.048313E+00  1.272836E+02
 -0.225000      0.150000      3.053064E+00 -2.020875E-02  3.053131E+00  1.274538E+02
 -0.240000      0.150000      3.058201E+00 -1.996621E-02  3.058266E+00  1.276215E+02
 -0.255000      0.150000      3.063118E+00 -1.922089E-02  3.063178E+00  1.277866E+02
 -0.270000      0.150000      3.067943E+00 -1.809951E-02  3.067996E+00  1.279446E+02
 -0.285000      0.150000      3.072589E+00 -1.657559E-02  3.072634E+00  1.280919E+02
 -0.300000      0.150000      3.077402E+00 -1.460957E-02  3.077436E+00  1.282221E+02
 -0.315000      0.150000      3.081550E+00 -1.190741E-02  3.081573E+00  1.283350E+02
 -0.330000      0.150000      3.085237E+00 -8.643557E-03  3.085250E+00  1.284242E+02
 -0.345000      0.150000      3.088333E+00 -4.779920E-03  3.088337E+00  1.284840E+02
 -0.360000      0.150000      3.091373E+00 -2.243381E-04  3.091373E+00  1.285049E+02
 -0.375000      0.150000      3.093079E+00  5.400181E-03  3.093083E+00  1.284869E+02
 -0.390000      0.150000      3.093770E+00  1.185922E-02  3.093793E+00  1.284199E+02
 -0.405000      0.150000      3.093247E+00  1.920717E-02  3.093306E+00  1.282959E+02
 -0.420000      0.150000      3.092350E+00  2.765005E-02  3.092474E+00  1.281002E+02
 -0.435000      0.150000      3.089088E+00  3.762959E-02  3.089317E+00  1.278334E+02
 -0.450000      0.150000      3.083963E+00  4.884205E-02  3.084350E+00  1.274803E+02
 -0.465000      0.150000      3.077373E+00  6.119221E-02  3.077981E+00  1.270256E+02
 -0.480000      0.150000      3.068517E+00  7.565252E-02  3.069450E+00  1.264565E+02
 -0.495000      0.150000      3.056362E+00  9.207346E-02  3.057749E+00  1.257654E+02
 -0.510000      0.150000      3.041006E+00  1.102626E-01  3.043005E+00  1.249325E+02
 -0.525000      0.150000      3.023103E+00  1.301438E-01  3.025903E+00  1.239351E+02
 -0.540000      0.150000      3.001186E+00  1.532608E-01  3.005097E+00  1.227556E+02
 -0.555000      0.150000      2.973759E+00  1.787982E-01  2.979130E+00  1.213837E+02
 -0.570000      0.150000      2.940992E+00  2.065941E-01  2.948240E+00  1.197905E+02
 -0.585000      0.150000      2.903648E+00  2.368490E-01  2.913292E+00  1.179455E+02
 -0.600000      0.150000      2.859391E+00  2.713437E-01  2.872237E+00  1.158304E+02
 -0.615000      0.150000      2.806203E+00  3.076881E-01  2.823021E+00  1.134314E+02
 -0.630000      0.150000      2.744664E+00  3.458503E-01  2.766368E+00  1.107150E+02
 -0.645000      0.150000      2.674230E+00  3.871670E-01  2.702111E+00  1.076542E+02
 -0.660000      0.150000      2.593241E+00  4.304277E-01  2.628720E+00  1.042504E+02
 -0.675000      0.150000      2.500286E+00  4.719037E-01  2.544430E+00  1.004878E+02
 -0.690000      0.150000      2.395191E+00  5.140999E-01  2.449743E+00  9.635783E+01
 -0.705000      0.150000      2.278202E+00  5.535410E-01  2.344485E+00  9.189240E+01
 -0.720000      0.150000      2.150303E+00  5.853355E-01  2.228547E+00  8.713740E+01
 -0.735000      0.150000      2.015101E+00  6.107246E-01  2.105615E+00  8.209271E+01
 -0.750000      0.150000      1.869033E+00  6.326090E-01  1.973190E+00  7.686627E+01
 -0.765000      0.150000      1.719830E+00  6.410663E-01  1.835424E+00  7.152290E+01
 -0.780000      0.150000      1.570213E+00  6.351700E-01  1.693815E+00  6.616763E+01
 -0.795000      0.150000      1.425784E+00  6.250561E-01  1.556777E+00  6.084286E+01
 -0.810000      0.150000      1.283846E+00  6.065197E-01  1.419903E+00  5.568560E+01
 -0.825000      0.150000      1.150631E+00  5.784861E-01  1.287866E+00  5.071733E+01
 -0.840000      0.150000      1.027674E+00  5.450279E-01  1.163258E+00  4.600796E+01
 -0.855000      0.150000      9.150004E-01  5.106629E-01  1.047856E+00  4.158972E+01
 -0.870000      0.150000      8.130049E-01  4.721891E-01  9.401806E-01  3.749051E+01
 -0.885000      0.150000      7.210479E-01  4.338554E-01  8.415109E-01  3.370383E+01
 -0.900000      0.150000      6.390409E-01  3.974479E-01  7.525544E-01  3.023202E+01
 -0.915000      0.150000      5.652565E-01  3.618126E-01  6.711358E-01  2.707544E+01
 -0.930000      0.150000      5.008411E-01  3.267054E-01  5.979785E-01  2.420840E+01
 -0.945000      0.150000      4.433821E-01  2.947580E-01  5.324190E-01  2.161821E+01
 -0.960000      0.150000      3.923958E-01  2.662524E-01  4.741992E-01  1.928113E+01
 -0.975000      0.150000      3.467374E-01  2.389561E-01  4.211019E-01  1.718702E+01
 -0.990000      0.150000      3.073214E-01  2.134999E-01  3.742041E-01  1.530392E+01
 -1.00500      0.150000      2.722034E-01  1.909762E-01  3.325156E-01  1.362095E+01
 -1.02000      0.150000      2.409627E-01  1.713128E-01  2.956537E-01  1.211382E+01
 -1.03500      0.150000      2.129981E-01  1.526930E-01  2.620751E-01  1.077257E+01
 -1.05000      0.150000      1.889211E-01  1.357590E-01  2.326407E-01  9.572243E+00
 -1.06500      0.150000      1.674557E-01  1.209339E-01  2.065585E-01  8.505180E+00
 -1.08000      0.150000      1.483082E-01  1.081042E-01  1.835261E-01  7.553090E+00
 -1.09500      0.150000      1.311556E-01  9.602492E-02  1.625502E-01  6.708619E+00
 -1.11000      0.150000      1.163910E-01  8.516803E-02  1.442236E-01  5.954679E+00
 -1.12500      0.150000      1.032206E-01  7.571076E-02  1.280102E-01  5.286245E+00
 -1.14000      0.150000      9.145365E-02  6.755802E-02  1.137007E-01  4.690927E+00
 -1.15500      0.150000      8.090205E-02  5.990491E-02  1.006665E-01  4.163806E+00
 -1.17000      0.150000      7.181607E-02  5.306359E-02  8.929330E-02  3.693767E+00
 -1.18500      0.150000      6.370969E-02  4.712182E-02  7.924261E-02  3.277616E+00
 -1.20000      0.150000      5.646263E-02  4.200885E-02  7.037594E-02  2.907334E+00
 -1.21500      0.150000      4.995741E-02  3.721681E-02  6.229633E-02  2.579769E+00
 -1.23000      0.150000      4.435316E-02  3.294276E-02  5.524878E-02  2.287860E+00
 -1.24500      0.150000      3.935362E-02  2.923846E-02  4.902648E-02  2.029606E+00
 -1.26000      0.150000      3.488401E-02  2.605354E-02  4.353942E-02  1.799927E+00
 -1.27500      0.150000      3.086799E-02  2.307110E-02  3.853710E-02  1.596848E+00
 -1.29000      0.150000      2.740660E-02  2.041274E-02  3.417311E-02  1.415934E+00
 -1.30500      0.150000      2.431956E-02  1.811264E-02  3.032340E-02  1.255938E+00
 -1.32000      0.150000      2.156068E-02  1.613575E-02  2.693001E-02  1.113681E+00
 -1.33500      0.150000      1.907943E-02  1.428545E-02  2.383482E-02  9.879355E-01
 -1.35000      0.150000      1.693993E-02  1.263587E-02  2.113354E-02  8.759338E-01
 -1.36500      0.150000      1.503254E-02  1.121071E-02  1.875252E-02  7.769014E-01
 -1.38000      0.150000      1.332883E-02  9.985945E-03  1.665464E-02  6.888596E-01
 -1.39500      0.150000      1.179516E-02  8.839962E-03  1.474011E-02  6.110502E-01
 -1.41000      0.150000      1.047217E-02  7.817620E-03  1.306834E-02  5.417516E-01
 -1.42500      0.150000      9.293221E-03  6.935578E-03  1.159596E-02  4.804832E-01
 -1.44000      0.150000      8.240857E-03  6.177550E-03  1.029922E-02  4.260175E-01
 -1.45500      0.150000      7.292660E-03  5.468427E-03  9.115184E-03  3.778874E-01
 -1.47000      0.150000      6.474386E-03  4.835244E-03  8.080673E-03  3.350238E-01
 -1.48500      0.150000      5.745544E-03  4.289672E-03  7.170255E-03  2.971287E-01
 -1.50000      0.150000      5.095419E-03  3.820765E-03  6.368794E-03  2.634418E-01
 -1.500000E-02  0.175000      3.005262E+00 -2.449755E-03  3.005263E+00  1.467446E+02
 -3.000000E-02  0.175000      3.005994E+00 -4.899510E-03  3.005998E+00  1.467753E+02
 -4.500000E-02  0.175000      3.007182E+00 -7.284712E-03  3.007190E+00  1.468256E+02
 -6.000000E-02  0.175000      3.008992E+00 -9.621356E-03  3.009007E+00  1.468970E+02
 -7.500000E-02  0.175000      3.011089E+00 -1.189345E-02  3.011113E+00  1.469870E+02
 -9.000000E-02  0.175000      3.013651E+00 -1.406977E-02  3.013684E+00  1.470954E+02
 -0.105000      0.175000      3.016636E+00 -1.610892E-02  3.016679E+00  1.472216E+02
 -0.120000      0.175000      3.020021E+00 -1.802192E-02  3.020075E+00  1.473645E+02
 -0.135000      0.175000      3.023783E+00 -1.979541E-02  3.023848E+00  1.475228E+02
 -0.150000      0.175000      3.027945E+00 -2.137440E-02  3.028021E+00  1.476947E+02
 -0.165000      0.175000      3.032424E+00 -2.270822E-02  3.032509E+00  1.478792E+02
 -0.180000      0.175000      3.037194E+00 -2.382598E-02  3.037287E+00  1.480742E+02
 -0.195000      0.175000      3.042213E+00 -2.471058E-02  3.042313E+00  1.482775E+02
 -0.210000      0.175000      3.047519E+00 -2.527092E-02  3.047624E+00  1.484862E+02
 -0.225000      0.175000      3.052969E+00 -2.544938E-02  3.053075E+00  1.486987E+02
 -0.240000      0.175000      3.058531E+00 -2.529223E-02  3.058636E+00  1.489117E+02
 -0.255000      0.175000      3.064142E+00 -2.477622E-02  3.064242E+00  1.491217E+02
 -0.270000      0.175000      3.069865E+00 -2.374982E-02  3.069957E+00  1.493243E+02
 -0.285000      0.175000      3.075466E+00 -2.215924E-02  3.075546E+00  1.495172E+02
 -0.300000      0.175000      3.080910E+00 -2.006536E-02  3.080975E+00  1.496952E+02
 -0.315000      0.175000      3.086098E+00 -1.743523E-02  3.086148E+00  1.498532E+02
 -0.330000      0.175000      3.091146E+00 -1.401375E-02  3.091178E+00  1.499845E+02
 -0.345000      0.175000      3.095670E+00 -9.776157E-03  3.095686E+00  1.500858E+02
 -0.360000      0.175000      3.099634E+00 -4.790661E-03  3.099638E+00  1.501491E+02
 -0.375000      0.175000      3.102890E+00  9.907332E-04  3.102890E+00  1.501671E+02
 -0.390000      0.175000      3.105644E+00  8.005765E-03  3.105655E+00  1.501295E+02
 -0.405000      0.175000      3.107264E+00  1.619340E-02  3.107306E+00  1.500315E+02
 -0.420000      0.175000      3.107715E+00  2.549623E-02  3.107820E+00  1.498613E+02
 -0.435000      0.175000      3.106773E+00  3.598503E-02  3.106981E+00  1.496074E+02
 -0.450000      0.175000      3.104805E+00  4.843049E-02  3.105183E+00  1.492549E+02
 -0.465000      0.175000      3.100731E+00  6.255285E-02  3.101361E+00  1.487964E+02
 -0.480000      0.175000      3.094533E+00  7.834794E-02  3.095524E+00  1.482138E+02
 -0.495000      0.175000      3.086406E+00  9.591999E-02  3.087896E+00  1.474863E+02
 -0.510000      0.175000      3.075313E+00  1.166516E-01  3.077525E+00  1.466023E+02
 -0.525000      0.175000      3.061007E+00  1.397245E-01  3.064195E+00  1.455395E+02
 -0.540000      0.175000      3.042969E+00  1.652768E-01  3.047454E+00  1.442742E+02
 -0.555000      0.175000      3.021590E+00  1.938038E-01  3.027798E+00  1.427751E+02
 -0.570000      0.175000      2.994680E+00  2.266712E-01  3.003246E+00  1.410262E+02
 -0.585000      0.175000      2.961990E+00  2.628078E-01  2.973626E+00  1.389937E+02
 -0.600000      0.175000      2.922660E+00  3.022902E-01  2.938252E+00  1.366441E+02
 -0.615000      0.175000      2.876970E+00  3.463744E-01  2.897746E+00  1.339360E+02
 -0.630000      0.175000      2.820739E+00  3.949745E-01  2.848258E+00  1.308514E+02
 -0.645000      0.175000      2.754076E+00  4.466880E-01  2.790065E+00  1.273495E+02
 -0.660000      0.175000      2.676050E+00  5.011260E-01  2.722567E+00  1.233979E+02
 -0.675000      0.175000      2.584217E+00  5.591636E-01  2.644020E+00  1.189713E+02
 -0.690000      0.175000      2.475945E+00  6.159196E-01  2.551403E+00  1.140724E+02
 -0.705000      0.175000      2.353145E+00  6.700039E-01  2.446670E+00  1.086980E+02
 -0.720000      0.175000      2.216574E+00  7.199645E-01  2.330568E+00  1.028804E+02
 -0.735000      0.175000      2.058762E+00  7.593272E-01  2.194329E+00  9.670447E+01
 -0.750000      0.175000      1.895446E+00  7.843702E-01  2.051329E+00  9.022723E+01
 -0.765000      0.175000      1.726979E+00  7.966784E-01  1.901882E+00  8.357824E+01
 -0.780000      0.175000      1.550774E+00  7.949080E-01  1.742636E+00  7.693346E+01
 -0.795000      0.175000      1.387388E+00  7.728721E-01  1.588136E+00  7.035642E+01
 -0.810000      0.175000      1.232518E+00  7.413128E-01  1.438278E+00  6.399248E+01
 -0.825000      0.175000      1.088235E+00  7.017945E-01  1.294902E+00  5.794264E+01
 -0.840000      0.175000      9.563774E-01  6.541457E-01  1.158691E+00  5.228167E+01
 -0.855000      0.175000      8.416524E-01  6.044812E-01  1.036232E+00  4.700771E+01
 -0.870000      0.175000      7.389589E-01  5.545847E-01  9.239179E-01  4.216109E+01
 -0.885000      0.175000      6.480684E-01  5.052034E-01  8.217196E-01  3.773897E+01
 -0.900000      0.175000      5.698463E-01  4.567024E-01  7.302752E-01  3.372307E+01
 -0.915000      0.175000      5.006864E-01  4.127313E-01  6.488713E-01  3.009276E+01
 -0.930000      0.175000      4.399113E-01  3.714644E-01  5.757671E-01  2.682622E+01
 -0.945000      0.175000      3.867229E-01  3.330163E-01  5.103474E-01  2.389369E+01
 -0.960000      0.175000      3.415537E-01  2.976812E-01  4.530707E-01  2.126056E+01
 -0.975000      0.175000      3.007324E-01  2.665284E-01  4.018424E-01  1.891066E+01
 -0.990000      0.175000      2.649621E-01  2.379767E-01  3.561430E-01  1.681333E+01
 -1.00500      0.175000      2.336398E-01  2.119360E-01  3.154432E-01  1.494253E+01
 -1.02000      0.175000      2.070580E-01  1.886206E-01  2.800906E-01  1.327023E+01
 -1.03500      0.175000      1.826749E-01  1.681916E-01  2.483114E-01  1.178620E+01
 -1.05000      0.175000      1.612904E-01  1.496491E-01  2.200214E-01  1.046618E+01
 -1.06500      0.175000      1.425231E-01  1.328824E-01  1.948604E-01  9.292007E+00
 -1.08000      0.175000      1.265763E-01  1.180349E-01  1.730717E-01  8.244442E+00
 -1.09500      0.175000      1.118156E-01  1.050504E-01  1.534220E-01  7.317263E+00
 -1.11000      0.175000      9.885528E-02  9.331602E-02  1.359421E-01  6.493846E+00
 -1.12500      0.175000      8.746159E-02  8.274627E-02  1.204013E-01  5.762367E+00
 -1.14000      0.175000      7.777209E-02  7.342887E-02  1.069593E-01  5.110345E+00
 -1.15500      0.175000      6.875406E-02  6.529108E-02  9.481585E-02  4.534002E+00
 -1.17000      0.175000      6.082979E-02  5.795193E-02  8.401601E-02  4.022555E+00
 -1.18500      0.175000      5.385609E-02  5.135324E-02  7.441528E-02  3.568511E+00
 -1.20000      0.175000      4.792409E-02  4.554530E-02  6.611425E-02  3.163966E+00
 -1.21500      0.175000      4.238426E-02  4.047961E-02  5.860908E-02  2.806609E+00
 -1.23000      0.175000      3.751417E-02  3.591563E-02  5.193501E-02  2.489618E+00
 -1.24500      0.175000      3.322580E-02  3.181573E-02  4.600212E-02  2.208302E+00
 -1.26000      0.175000      2.957874E-02  2.820726E-02  4.087238E-02  1.957710E+00
 -1.27500      0.175000      2.616503E-02  2.506474E-02  3.623327E-02  1.736421E+00
 -1.29000      0.175000      2.316335E-02  2.223479E-02  3.210804E-02  1.540171E+00
 -1.30500      0.175000      2.051944E-02  1.969366E-02  2.844095E-02  1.366041E+00
 -1.32000      0.175000      1.827193E-02  1.745548E-02  2.526969E-02  1.210945E+00
 -1.33500      0.175000      1.616477E-02  1.550948E-02  2.240186E-02  1.074008E+00
 -1.35000      0.175000      1.431176E-02  1.375739E-02  1.985176E-02  9.525811E-01
 -1.36500      0.175000      1.267940E-02  1.218441E-02  1.758486E-02  8.448513E-01
 -1.38000      0.175000      1.129260E-02  1.079738E-02  1.562390E-02  7.489037E-01
 -1.39500      0.175000      9.990721E-03  9.593455E-03  1.385095E-02  6.641955E-01
 -1.41000      0.175000      8.845845E-03  8.509575E-03  1.227444E-02  5.890871E-01
 -1.42500      0.175000      7.837243E-03  7.536546E-03  1.087299E-02  5.224555E-01
 -1.44000      0.175000      6.947280E-03  6.665272E-03  9.627593E-03  4.633202E-01
 -1.45500      0.175000      6.176191E-03  5.932929E-03  8.564169E-03  4.107235E-01
 -1.47000      0.175000      5.468504E-03  5.262702E-03  7.589504E-03  3.642732E-01
 -1.48500      0.175000      4.845053E-03  4.661015E-03  6.723065E-03  3.230671E-01
 -1.50000      0.175000      4.294931E-03  4.122244E-03  5.953094E-03  2.864981E-01
 -1.500000E-02  0.200000      3.000539E+00 -2.927006E-03  3.000540E+00  1.675806E+02
 -3.000000E-02  0.200000      3.001314E+00 -5.804189E-03  3.001319E+00  1.676170E+02
 -4.500000E-02  0.200000      3.002555E+00 -8.653858E-03  3.002567E+00  1.676789E+02
 -6.000000E-02  0.200000      3.004467E+00 -1.143434E-02  3.004489E+00  1.677629E+02
 -7.500000E-02  0.200000      3.006729E+00 -1.415915E-02  3.006762E+00  1.678701E+02
 -9.000000E-02  0.200000      3.009476E+00 -1.677764E-02  3.009523E+00  1.679996E+02
 -0.105000      0.200000      3.012681E+00 -1.923675E-02  3.012742E+00  1.681502E+02
 -0.120000      0.200000      3.016302E+00 -2.153905E-02  3.016379E+00  1.683213E+02
 -0.135000      0.200000      3.020392E+00 -2.372999E-02  3.020485E+00  1.685109E+02
 -0.150000      0.200000      3.024900E+00 -2.569816E-02  3.025009E+00  1.687179E+02
 -0.165000      0.200000      3.029773E+00 -2.737795E-02  3.029896E+00  1.689399E+02
 -0.180000      0.200000      3.034941E+00 -2.880672E-02  3.035078E+00  1.691760E+02
 -0.195000      0.200000      3.040502E+00 -3.004001E-02  3.040650E+00  1.694226E+02
 -0.210000      0.200000      3.046358E+00 -3.090763E-02  3.046515E+00  1.696782E+02
 -0.225000      0.200000      3.052427E+00 -3.131027E-02  3.052588E+00  1.699386E+02
 -0.240000      0.200000      3.058607E+00 -3.134035E-02  3.058768E+00  1.702025E+02
 -0.255000      0.200000      3.065060E+00 -3.106477E-02  3.065218E+00  1.704646E+02
 -0.270000      0.200000      3.071611E+00 -3.023082E-02  3.071760E+00  1.707222E+02
 -0.285000      0.200000      3.078140E+00 -2.867497E-02  3.078273E+00  1.709691E+02
 -0.300000      0.200000      3.084508E+00 -2.658397E-02  3.084623E+00  1.712035E+02
 -0.315000      0.200000      3.090983E+00 -2.403529E-02  3.091076E+00  1.714171E+02
 -0.330000      0.200000      3.097250E+00 -2.065501E-02  3.097319E+00  1.716060E+02
 -0.345000      0.200000      3.103145E+00 -1.616035E-02  3.103187E+00  1.717613E+02
 -0.360000      0.200000      3.108483E+00 -1.090711E-02  3.108502E+00  1.718799E+02
 -0.375000      0.200000      3.113709E+00 -4.978332E-03  3.113713E+00  1.719496E+02
 -0.390000      0.200000      3.118259E+00  2.188119E-03  3.118260E+00  1.719647E+02
 -0.405000      0.200000      3.121907E+00  1.109789E-02  3.121927E+00  1.719117E+02
 -0.420000      0.200000      3.124413E+00  2.107825E-02  3.124484E+00  1.717860E+02
 -0.435000      0.200000      3.126534E+00  3.205960E-02  3.126699E+00  1.715692E+02
 -0.450000      0.200000      3.127235E+00  4.491379E-02  3.127558E+00  1.712527E+02
 -0.465000      0.200000      3.126198E+00  6.057018E-02  3.126785E+00  1.708163E+02
 -0.480000      0.200000      3.123511E+00  7.705832E-02  3.124461E+00  1.702496E+02
 -0.495000      0.200000      3.119292E+00  9.640663E-02  3.120781E+00  1.695331E+02
 -0.510000      0.200000      3.112969E+00  1.188682E-01  3.115238E+00  1.686380E+02
 -0.525000      0.200000      3.103030E+00  1.442478E-01  3.106381E+00  1.675570E+02
 -0.540000      0.200000      3.090653E+00  1.714451E-01  3.095405E+00  1.662512E+02
 -0.555000      0.200000      3.075053E+00  2.032619E-01  3.081764E+00  1.646981E+02
 -0.570000      0.200000      3.055343E+00  2.405838E-01  3.064801E+00  1.628529E+02
 -0.585000      0.200000      3.028913E+00  2.817320E-01  3.041987E+00  1.607036E+02
 -0.600000      0.200000      2.998272E+00  3.256402E-01  3.015904E+00  1.581848E+02
 -0.615000      0.200000      2.960199E+00  3.770055E-01  2.984110E+00  1.552664E+02
 -0.630000      0.200000      2.912913E+00  4.374343E-01  2.945574E+00  1.518848E+02
 -0.645000      0.200000      2.854144E+00  4.972744E-01  2.897140E+00  1.480059E+02
 -0.660000      0.200000      2.782417E+00  5.679117E-01  2.839783E+00  1.435681E+02
 -0.675000      0.200000      2.694550E+00  6.438107E-01  2.770396E+00  1.385247E+02
 -0.690000      0.200000      2.585752E+00  7.226787E-01  2.684842E+00  1.328515E+02
 -0.705000      0.200000      2.457693E+00  7.986189E-01  2.584192E+00  1.264823E+02
 -0.720000      0.200000      2.303084E+00  8.723472E-01  2.462759E+00  1.194927E+02
 -0.735000      0.200000      2.127430E+00  9.349311E-01  2.323802E+00  1.119341E+02
 -0.750000      0.200000      1.936736E+00  9.582490E-01  2.160830E+00  1.039723E+02
 -0.765000      0.200000      1.731383E+00  9.907533E-01  1.994813E+00  9.570973E+01
 -0.780000      0.200000      1.527593E+00  9.799471E-01  1.814893E+00  8.742347E+01
 -0.795000      0.200000      1.331985E+00  9.471837E-01  1.634424E+00  7.931731E+01
 -0.810000      0.200000      1.155829E+00  9.008659E-01  1.465435E+00  7.160181E+01
